datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
10/10/1985 20:25,leeds (uk/england),,gb,triangle,600,10min,three light in the sky that led to a big black silent triangle shaped craft.,3/4/2003,53.8,-1.583333
10/10/1986 20:00,holmes/pawling,ny,,chevron,180,3 minutes,Football Field Sized Chevron with bright white lights on front moving slowly with absolutely no sound,10/8/2007,41.523427,-73.646795
10/10/1988 18:00,milwaukee,wi,us,triangle,600,10 minutes,A silent black triangular object with no lights moved over us as we walked our dog across a school playground.,8/7/2007,43.0388889,-87.9063889
10/10/1988 21:00,new gloucester,me,us,unknown,120,few minutes,I&#39m still afraid to look at the sky at night.,1/10/2009,43.9627778,-70.2830556
10/10/1988 22:00,boulder,co,us,light,60,1 minute,Three Stars Begin to Move Randomly Stop Change Direction Move Again And Then Vanish,7/16/2006,40.015,-105.27
10/10/1988 22:45,seattle (ballard area),wa,us,unknown,2,2 sec.,Two adult witnesses are stunned by the sound of an object that streaks above the home they are in.,4/27/2004,47.6063889,-122.3308333
10/10/1989 0:00,calabasas,ca,us,disk,300,approx 5 min,Unidentified object on Mulholland Highway.,12/14/2004,34.1577778,-118.6375
10/10/1989 21:00,centralia,wa,us,triangle,60,1 minute,A huge triangularly shaped silent object that blotted out 25 degrees of the sky lighted by four glowing points.,4/27/2004,46.7163889,-122.9530556
10/10/1989 21:00,kranklin,ky,,triangle,180,3min,Triangle seen in franklin Ky - october 1989,5/11/2005,36.722263,-86.577218
10/10/1990 21:00,ashburn,ga,us,triangle,120,2 minutes,Translucent Craft that makes No Sound While Moving,10/8/2007,31.7058333,-83.6533333
10/10/1991 22:00,frisco,nc,us,unknown,1800,30 minutes,A friend and myself were standing on the shore of the Pamlico sound as we observed 4 objects moving in up and down motions for about 30,1/28/1999,35.235,-75.6288889
10/10/1991 22:00,harrisburg,pa,us,triangle,600,10 minutes,We observed 3 triangular shaped high speed objects&#33,5/9/2003,40.2736111,-76.8847222
10/10/1992 17:00,panama city,fl,us,formation,3600,1 hour(?),During a road trip to Panama City a friend and I witnessed a pair of luminous light formations appear and dissappear over the Gulf.,1/28/1999,30.1586111,-85.6602778
10/10/1992 18:00,stafford,tx,us,unknown,10,10 seconds,A man emerges from a beam of light that shines on a grassy field at night and he runs towards the Texas Instruments parking lot.,4/18/2012,29.6158333,-95.5575
10/10/1992 20:15,seymour,tn,us,cigar,60,1min. 39s,Stationary Elongated UFO 200ft above vacant field with city lights on bottom,10/31/2008,35.8905556,-83.7247222
10/10/1992 22:00,weatherford,tx,us,unknown,30,30 seconds,Black or dark grey.  Too big too low too slow too quiet for a normal aircraft.,9/2/2005,32.7591667,-97.7969444
10/10/1993 3:00,zlatoust (russia),,,sphere,1200,20 minutes,I woke up at night and looked out the window near my bed. There was a huge sphere of shining light in front of our nine floor apartment,12/14/2004,55.183333,59.65
10/10/1993 22:00,peoria,il,us,light,8,8 seconds,Light over Peoria IL that moves slowly stops in mid-air hovers changes colors shoots in opposite direction and disappears.,10/11/2005,40.6936111,-89.5888889
10/10/1993 23:00,carthage,tn,us,other,60,less than 1 min,1 object with green and red lights,3/21/2003,36.2522222,-85.9516667
10/10/1994 15:00,mercedies,tx,,cigar,3600,1 hour,ufo chased by fighter jet over Rio Grande Valley. Seen on news,12/12/2011,26.149798,-97.913611
10/10/1994 18:30,burnt hills,ny,us,rectangle,120,2 minutes,Giant rectangular craft (resembling an upside-down aircraft carrier) over highway near Saratoga NY.,10/23/2013,42.9097222,-73.8955556
10/10/1994 22:00,pinebergen,ar,us,light,5,5 seconds,Round bright low flying object silently speeds West of Arkansas town at 11:30pm 10/10/94.,2/18/2001,34.1027778,-91.9922222
10/10/1994 23:00,toronto (greater toronto area) (canada),on,ca,sphere,3600,~1 hour,Large rusty sphere,7/3/2013,43.666667,-79.416667
10/10/1995 19:45,milwaukee,wi,us,,120,2 min.,Man  on Hwy 43 SW of Milwaukee sees large bright blue light streak by his car descend turn cross road ahead strobe. Bizarre&#33,11/2/1999,43.0388889,-87.9063889
10/10/1995 22:40,oakland,ca,us,,60,1 minute,Woman repts.  bright light in NW sky suddenly approaches her flies slowly overhead.  Swept wings 2 blurry lights either side.,11/2/1999,37.8044444,-122.2697222
10/10/1996 3:20,higginsville,mo,us,triangle,3,3sec,illuminated triangular craft flying at high speed from South to North,2/16/2000,39.0725,-93.7169444
10/10/1996 20:00,lake macquarie (nsw&#44 australia),,,light,300,5 min,RED LIGHT WITH OTHER RED FLASHING LIGHT ONE OBJECT,5/24/1999,-33.093373,151.588982
10/10/1996 22:00,charleston,sc,us,light,300,5 min,Flashing object above Charleston SC,11/26/2003,32.7763889,-79.9311111
10/10/1996 22:30,monroe county,oh,us,cylinder,60,1 minute,Looked like it went through the hillside,7/8/2004,39.4402778,-84.3622222
10/10/1997 16:00,connersville,in,us,delta,14400,4 hours,3 differants types  cluster delta  and one in a 3 pointed star design . followed it for six miles .,1/28/1999,39.6411111,-85.1411111
10/10/1997 17:00,mesa,az,us,sphere,30,30 seconds,A small dark purple quad-thruster craft hovering 200-300 feet in the sky. 500 Lights On Object0: Yes,2/14/2008,33.4222222,-111.8219444
10/10/1997 20:00,bonaire,ga,us,triangle,300,<5 minutes,Triangular Object Sighted at Very Close Range,2/1/2007,32.5436111,-83.5961111
10/10/1997 21:00,austin,mn,us,other,3600,1-hour,i was traveling northbound on state highway 105 approximately 8 miles south of Austin MN when an object came down directly above my car,1/28/1999,43.6666667,-92.9744444
10/10/1998 2:30,hollywood,ca,us,changing,300,5 minutes,I was standing outside on Sunset Blvd. at Vine and looked straight up which I normally do not do. I saw three bright white lights in a,11/1/1998,34.0983333,-118.3258333
10/10/1998 3:30,phoenix (north part),az,us,fireball,15,10 to 15 sec,bright green moving north to north east. it was bright green and kinda clear. quite fast too.,2/16/1999,33.4483333,-112.0733333
10/10/1998 13:15,elgin,il,us,cylinder,1800,30 +/- min,While looking up at sky I noticed a bright light hovering above the sky. then I noticed a jet airliner traveling in the same area and I,11/1/1998,42.0372222,-88.2811111
10/10/1998 17:30,las vegas,nv,us,cigar,600,10 minutes,White vertical cigar shape floating around in the eastern sky.,11/1/1998,36.175,-115.1363889
10/10/1998 17:30,las vegas,nv,us,circle,2700,45min.,Ufo sighting in las vegas near Area51,8/30/1999,36.175,-115.1363889
10/10/1998 20:30,nyc/westchester area,ny,,triangle,60,< 1 min,Lights over NYC,10/30/2006,40.935998,-73.901708
10/10/1998 20:30,spokane (about 30 miles sw of&#44i-90&#44 maybe mm 254),wa,us,triangle,600,10 minutes,Dark boomerange object seen for ten minutes hovering over the freeway with a bright light out the front that lit up the fields. No jet,8/5/2001,47.6588889,-117.425
10/10/1998 20:50,mooresville,nc,us,light,2,2 seconds,Star gazing in back yard with telescope and binos. Saw shooting star and an oblong shape of light.,11/1/1998,35.5847222,-80.8102778
10/10/1998 22:30,st. john&#39s (canada),nf,ca,egg,7200,2 hours,Started off as 3 points of intense yellow light in triangle formation - then grew larger - it becage a single egg shape - VERY bright.,12/2/2000,47.55,-52.666667
10/10/1998 23:50,delano,tn,us,fireball,15,15 seconds,I came home from work one night and I seen a bright fire like ball go across the top ofthe mountain and it was going fast then it stopp,3/21/2003,35.265,-84.5533333
10/10/1999 0:01,martinez,ca,us,changing,3600,1 hour,Bright objects red and green flashing lights (and a diffuse white light off to one side of the larger of the two objects) about 30 de,10/19/1999,38.0194444,-122.1330556
10/10/1999 4:00,kansas city,ks,us,unknown,600,5-10 min.,Orange object over city.,10/19/1999,39.1141667,-94.6272222
10/10/1999 6:00,dallas,tx,us,other,10,10 seconds,group of   twinkling lights at high altitude,11/20/2001,32.7833333,-96.8
10/10/1999 11:00,san diego,ca,us,fireball,3600,1 hour,At 10:45 in the morning my father and I noticed a small stationary object in the sky.,10/19/1999,32.7152778,-117.1563889
10/10/1999 12:40,kennewick,wa,us,sphere,45,45 secs,Standing outside saying goodby to family members and pointing to Chem-Trails,10/19/1999,46.2113889,-119.1361111
10/10/1999 20:35,hayward,ca,us,circle,90,60-90 sec,Many different colored glowing  objects,11/20/2001,37.6688889,-122.0797222
10/10/1999 21:00,rachel,nv,us,light,10800,3 hours,Bright lights with incredible agility seen from mailbox at Area 51 on UFO highway in Nevada for several hourse.,5/24/2005,37.6447222,-115.7427778
10/10/1999 21:30,humphrey,ne,us,sphere,300,5 min,Object moving erratically in sky stopped by spot light,2/14/2006,41.6916667,-97.4841667
10/10/1999 22:30,casey key (north end of),fl,,triangle,120,several minutes,A large trianglual shaped craft flew from horizon to horizon as observed from the stern deck of a motor vessel,9/19/2002,27.150053,-82.480653
10/10/1999 22:30,elgin,or,us,chevron,240,4 minutes,Object silently traveled north -northwest. It was V shaped with five orange lights on the perimeter and one white ligh in the center of,10/19/1999,45.565,-117.9163889
10/10/1999 23:45,lewiston,mi,us,oval,2700,45 minutes,Oval shaped with lights all around it in a haze with several smaller lights flying all around it.,10/19/1999,44.8838889,-84.3055556
10/11/1986 20:30,alice springs  (nt&#44 australia),,au,,20,20 seconds,Being  of light reportedJesus or another messenger&#33,1/19/2005,-23.697479,133.883621
10/11/1987 21:30,minnetonka,mn,us,light,30,30 seconds,White light moves west to east suddenly stops then moves south at a high rate of speed.,10/14/2013,44.9133333,-93.5030556
10/11/1987 23:59,otto,mo,us,fireball,60,60 seconds,bright blue ball of light.,8/19/2000,38.3708333,-90.5002778
10/11/1989 21:00,kewanee,il,us,sphere,180,2 to 3 minutes,HBCCUFO CANADIAN REPORT:  Large glowing sphere was positioned almost directly overhead.,10/15/2003,41.2455556,-89.9247222
10/11/1989 21:00,kewanee,il,us,sphere,300,5 minutes,Reddish-orange sphere seen outside Kewanee IL,7/26/2002,41.2455556,-89.9247222
10/11/1992 10:00,albuquerque,nm,us,sphere,900,15 minutes,Six Spheres of light move into my vision over the 92 Albuquerque Balloon Fiestathen vanish straight up.,3/6/2001,35.0844444,-106.6505556
10/11/1994 2:00,jackson,nj,us,triangle,300,5mins,triangle UFO in jackson NJ  Countyline 526   over the old fire station next to the trailer park,1/29/2002,39.7763889,-74.8627778
10/11/1994 4:00,riverside,ca,us,chevron,4,4 seconds,Double white lights in chevron shape flying north to south about the size of the constellation of the Pleades covered half the sky in,1/28/1999,33.9533333,-117.3952778
10/11/1995 18:30,new york city (brooklyn),ny,us,,720,12 min.,Young man mother witness watch strange red obj. 45 deg. above horizon w/ binocular.  Obj. suddenly fades disappears from sight.,11/2/1999,40.7141667,-74.0063889
10/11/1995 20:00,huntington,wv,us,,120,2 min.,Young man &amp; grandfather see a &quot;large orange round or oval&quot; obj. move along horizon very fast hover move erratically.  Bizarre&#33,11/2/1999,38.4191667,-82.4452778
10/11/1996 22:00,damascus,va,us,light,60,60 sec.,1996 SIGHTING IN DAMASCUS VA. WHILE CAMPING IN THE CHEROKEE NATIONAL FOREST.,9/24/2003,36.6336111,-81.7838889
10/11/1997 22:00,hafnarfjordur (iceland),,,sphere,300,5 min,playing with a jet,6/12/2008,64.066667,-21.95
10/11/1998 2:15,montara,ca,us,other,3600,1 hour,Boomerang shaped lit up at the neds and center of the boomerang.,11/1/1998,37.5422222,-122.515
10/11/1998 14:05,vega baja (puerto rico),pr,us,cigar,120,2 minutes,I went out and saw this cigar shaped object high above about where the sun would be at 12 o&#39clock. I stared at it trying to identify,11/1/1998,18.4463889,-66.3880556
10/11/1998 14:30,mount carmel,tn,us,light,10,10 seconds,Bright shiny object splits in two and disappears above horizon.,11/1/1998,36.5452778,-82.6611111
10/11/1998 20:30,highland,in,us,sphere,14400,4 hrs +,Spherical.  Red yellow and green lights.  Below clouds yet very high up.,11/1/1998,39.7944444,-87.3958333
10/11/1998 22:40,bar harbor (bar island crossover),me,us,sphere,30,30 seconds,My friend Steven and I were crossing over to Bar Island at low tide when we witnesses a green spherical object crossing the sky at a gr,11/1/1998,44.3875,-68.2044444
10/11/1998 22:45,elk grove,ca,us,fireball,4,4 seconds,Greenish blue fireball streaking across horizon,11/1/1998,38.4088889,-121.3705556
10/11/1999 0:15,montgomery,al,us,light,180,3 minutes,Bright light coming from back yard and a surreal sensation of forboding.,3/21/2003,32.3666667,-86.3
10/11/1999 4:30,los angeles,ca,us,light,300,5min,It was a large bright light sitting stationary in the sky. Within our atmosphere. Not a star. It did not move or change shape and was t,10/19/1999,34.0522222,-118.2427778
10/11/1999 6:10,somerset?,wi,,unknown,120,2 minutes,Huge pulsating red light over I-94.  High overhead moving east,10/19/1999,45.124411,-92.673537
10/11/1999 7:40,three rivers,mi,us,oval,600,10minuets,While dirving to work this monday morning the 11th of October I spotted two jets flying toward the horizion. Becouse of the rising sun,10/19/1999,41.9438889,-85.6325
10/11/1999 9:10,canby,or,us,light,10,10 seconds,i saw bright light come out of clouds 2 aircraft came from behind and appeared to shot at the light light went back into the clouds,10/19/1999,45.2630556,-122.6913889
10/11/1999 18:00,parry sound (near) (canada),on,ca,disk,6,6 seconds,A silvery disk shaped object flew over an aircraft then disappeared.,4/22/2003,45.333333,-80.033333
10/11/1999 20:15,portville,ny,us,oval,30,30 seconds,The object was just below the tree line. The object was light up by a yellowish light with blue lights.You could see the windows in it,10/19/1999,42.0386111,-78.3411111
10/11/1999 20:15,portville,ny,us,oval,30,30 seconds,Was oval shaped had different colored lights all the way around the center of the object. The top was yellowish with windows with light,10/19/1999,42.0386111,-78.3411111
10/11/1999 20:15,portville,ny,us,oval,60,1 minute,it was a beautiful oval shaped object that had huge windows lite with every color you can imagine.  we saw this object to the left of t,10/19/1999,42.0386111,-78.3411111
10/11/1999 20:15,portville,ny,us,oval,60,1 minute,oval shaped with colorful lights all around with huge windows lite up very colorful most beautiful thing in the sky. in valley area it,10/19/1999,42.0386111,-78.3411111
10/11/1999 20:35,kirbyville (due south of),mo,us,other,5400,1.5hours,About 2030 cst I noticed what apeared to be a &quot;tumbler&quot; a flashing satellite. After observing for approx.10 min. I realized that the ob,10/19/1999,36.6230556,-93.1638889
10/11/1999 21:00,winnemucca,nv,us,cigar,2,seconds,oblong extremely large and  bright object in sky going behind mountains. Object much larger than a meteorite.,10/19/1999,40.9730556,-117.7347222
10/11/1999 21:10,ashland,or,us,triangle,45,30-45 sec.,I was looking into the sky towards the high east watching what appeared to be a passenger jet cross the sky when my periphial vision ca,10/19/1999,42.1947222,-122.7083333
10/11/1999 21:30,augusta,ks,us,light,600,10 mins,Object was at 45 degrees above southern horizon. Being stationary for 5 mins. and then executed some right angle maneuvers. Focal dista,11/9/1999,37.6866667,-96.9763889
10/11/1999 21:30,montgomery,tx,us,light,3600,1hrs,Pinpoint of light travelled from east to west breifly then hovered for about an hour then disappeared.,10/19/1999,30.3880556,-95.6961111
10/11/1999 21:45,eureka springs,ar,us,light,900,15 min.,Bright light due south traveling east extremely slowly. Bright flash given off from object every 10 seconds with a dim flash every 3,11/2/1999,36.4011111,-93.7377778
10/11/1999 22:15,parker&#39s lake,ky,,disk,900,10-15 min,Flashing lights sighted out of my window,10/19/1999,37.704344,-88.426757
10/11/1999 22:30,addison (i-355 and us 20 (lake st.),il,us,disk,600,10 min,Saucer shaped objectwith rows of red lights on bottom side; one white lighttop and bottom,11/9/1999,41.9316667,-87.9888889
10/1/1985 0:00,brandon,fl,us,triangle,900,15 min,triangle SHIP 60 to 80 feet highSPEED 3 TO 5 MPHI SAW IT ALL....................,2/24/2007,27.9375,-82.2861111
10/1/1985 5:30,holton,mi,us,light,240,3-4 minutes,Unknown light makes 90 degree turn and disappears.,5/11/2005,43.4133333,-86.0794444
10/1/1985 5:30,monroe,nc,us,sphere,300,5 min,Years ago my husband&#39s aunt and I witnessed something very strange on the way to work early one morning. It was about 5:30am and we we,11/28/2007,34.9852778,-80.5497222
10/1/1985 21:30,jefferson,oh,us,triangle,3600,1 hour,Three lightspossibly single or part of object hovered over treeline changing colorand shape.,12/2/2000,41.7386111,-80.77
10/1/1985 21:30,santa margarita/atascadero (between&#44 hwy 101),ca,,other,120,2 &#33/2  min.,we were driving north on hwy 101 from san luis obispo to atascadero when from the west came a &quot;ufo&quot; traveling east passing over the h,6/23/1999,35.423335,-120.618785
10/1/1985 22:45,lawrence,ks,us,sphere,300,< 5 minutes,Red Light seen in Lawrence Kansas during Johnny Carson&#39s Monologue,1/10/2009,38.9716667,-95.235
10/1/1986 1:00,klamath falls,or,us,circle,2700,45 minutes,BRIGHT OBJECT DROPPING &quot;FIRECRACKERS&quot; FROM IT - IT SEEMED TO KNOW I COULD SEE IT - VANISHED IN A TYPE OF EXPLOSION,4/27/2004,42.225,-121.7805556
10/1/1986 22:00,n. ridgeville,oh,,triangle,300,5 minutes,Black triangular craft with green lights hovering over the tree tops,12/16/2005,41.389491,-82.019032
10/1/1986 22:00,wheeling,wv,us,light,10,10 seconds,Missing time after seeing something that looked like the Northern lights.,1/11/2002,40.0638889,-80.7211111
10/1/1987 1:00,west palm beach,fl,us,,10,one hour,An &quot;out of the body&quot; experience,2/18/2001,26.7052778,-80.0366667
10/1/1987 19:00,victoria (canada),bc,ca,sphere,900,15mins,Large red and orange sphere balanced on a rock in 1987.,10/30/2006,46.216667,-63.483333
10/1/1987 20:00,roseburg (7 miles northwest of),or,us,oval,1800,30 mins.,Two small glowing oval orange objects and one larger triangle craft in rural Oregon.,10/31/2008,43.2166667,-123.3405556
10/1/1987 21:00,alstead,nh,us,fireball,1800,30 mins.,sitting   in  a  car in a open  field keeping in mind this is in a  town where  we are in  the hills.  the  field during  the day has,1/19/2005,43.1488889,-72.3611111
10/1/1987 23:00,louisburg,nc,us,triangle,180,3 minutes,Large black triangular object with lights on each side and at the points making no discernible noise.,8/5/2001,36.0988889,-78.3013889
10/1/1989 16:00,mackay,id,us,disk,180,2 to 3 min,LARGE SAUCER,2/14/2010,43.9147222,-113.6125
10/1/1989 18:00,winchester (near),ky,us,oval,300,5 minutes,3 starlike objects land on 1 large orange oval object in full daylight in sight of dozens of witnesses.,3/11/2006,37.99,-84.1797222
10/1/1989 20:00,jacksonville,il,us,circle,300,five minutes,Three gold circle UFOs fly in formation warp drive away and disappear.,11/21/2010,39.7338889,-90.2288889
10/1/1989 20:00,pawling,ny,us,oval,300,5 minutes,Large oval craft with lights above house on north side of Route 55 between Pawling and Freedom Plains NY late 1980&#39s.,5/11/2005,41.5619444,-73.6030556
10/1/1989 21:30,carmichael,ca,us,rectangle,10,10sec.,Black rectangular craft over carmichael.,7/25/2004,38.6172222,-121.3272222
10/1/1989 21:30,orono,me,us,disk,20,15-20 seconds,Silent Lo-flying Craft with Dome and Bright White Lights,11/26/2003,44.8830556,-68.6725
10/1/1990 17:00,pateros,wa,us,oval,300,05min,One Gray metal oval disc aporx. 10&#39x50&#39 clear sky  1 qaurter mile away,3/11/2006,48.0511111,-119.9022222
10/1/1990 20:00,san pedro,ca,us,light,120,2min,a small light in the sky making the shape of a equiangular triangle then shooting away at a high rate of speed.,1/19/2005,33.7358333,-118.2913889
10/1/1990 22:15,jamestown,ny,us,light,1200,20 minutes,A row of porthole shaped lights hovering at an altitude of approx. 500 feet spanning a distance of about 1 mile.,4/27/2007,42.0969444,-79.2355556
10/1/1991 14:45,easley,sc,us,other,900,fifteen minutes,Hockey-puck-shaped-thing.,2/22/2002,34.8297222,-82.6016667
10/1/1991 17:00,wilmington,ca,us,circle,900,15 minutes,Patterned disks over southern california sky.,2/14/2008,33.78,-118.2616667
10/1/1991 18:00,maryville,tn,us,cigar,300,5 minutes,Silver cigar shaped object north of downtown Maryville TN in or around 1991,9/24/2012,35.7563889,-83.9705556
10/1/1991 18:30,little rock,ar,us,triangle,300,5 minutes,Triangular arrangements of lights appearing to begin to land on freeway miltary-ish cars mobilze around it,8/5/2012,34.7463889,-92.2894444
10/1/1991 20:30,mckenzie,tn,us,disk,900,15 minutes,I saw a saucer shaped obiect with blue red green flashing lights on the way home from college.,3/31/2008,36.1325,-88.5186111
10/1/1991 21:30,las vegas,nv,us,cigar,5,5 seconds,For seven years I have kept this fairly quiet. I was walking my dog on a clear dark night where I live on the north west side of Las Ve,1/28/1999,36.175,-115.1363889
10/1/1991 22:00,lafayette,ga,us,other,900,15 min.,A small globe descended from beneath the larger craft.,1/17/2004,34.7047222,-85.2819444
10/1/1992 1:30,echo summit (sierra at tahoe ski area),ca,,sphere,90,90 seconds,This was an object that could hover stationary and then accelerate to 2000 mph or possibly much higher... it would move instantaneousl,1/22/2000,38.812963,-120.030183
10/1/1992 17:30,dublin (near warner robins),ga,us,triangle,1200,20 minutes,While driving home from out-of-town I watched a dot in the sky that later hoovered over my car.,11/20/2002,32.5402778,-82.9038889
10/1/1992 18:00,springfield,mo,us,egg,90,90 seconds,MISSOURI INVESTIGATORS GROUP Report:  We saw a large football shaped object hovering above an apartment complex .,12/12/2009,37.2152778,-93.2980556
10/1/1992 19:00,longview,tx,us,unknown,20,0:20,I observed one nite several objects flying in a kind of oval formation and change to a vee formation. There wasn&#39t any sound.,11/9/1999,32.5005556,-94.7402778
10/1/1993 2:00,tempe,az,us,triangle,900,15 minutes,My friend and I saw a triangle made of smaller triangles fly over us at a low altitude.,1/28/1999,33.4147222,-111.9086111
10/1/1993 20:00,delaware,oh,us,light,7200,2 hours,Lights in localized semi-rural area beams emitted possible sound possible contact video tape,2/14/2008,40.2986111,-83.0680556
10/1/1993 20:00,pryor,mt,us,light,1800,20-30 minutes,Floating Light Like a Spotlight,11/3/2005,45.4297222,-108.5325
10/1/1994 11:30,pawnee,ok,us,triangle,1200,20 min,It was triangle shape with white lights at each corner of it and a large red one in the middle.,4/26/1999,36.3377778,-96.8036111
10/1/1994 13:13,new york city,ny,us,disk,15,15 seconds,a flying colorful disc above my car near Erie.  ((NUFORC Note:  Possible hoax??  PD)),6/12/2007,40.7141667,-74.0063889
10/1/1994 17:00,tylertown/mccomb (between; on hwy. 98 ),ms,,changing,1200,20 minutes,orange molten-metal crescent-shaped object paralleling car for 15 - 20 minutes,6/12/2008,31.243787,-90.453153
10/1/1994 20:00,chicopee,ma,us,changing,300,5 minutes,Chicopee State Park Craft seemed to be shooting balls of light or breaking up,12/16/2005,42.1486111,-72.6083333
10/1/1994 20:00,santa barbara,ca,us,triangle,3,3 seconds,Black triangle,10/12/2001,34.4208333,-119.6972222
10/1/1994 21:00,warsaw,mo,us,cigar,600,10 minutes,Triangle shaped object hovering above the water.,11/28/2007,38.2430556,-93.3816667
10/1/1994 23:00,las vegas,nv,us,circle,5,5 seconds,Bright green object in flight allmost colided with my aircraft.,10/15/2002,36.175,-115.1363889
10/1/1994 23:30,fredericksburg,pa,us,disk,300,5minutes,I was driving by on the road and seen this saucer  it was ON the ground near a house. I stopped down the road and got out to get a clo,11/20/2002,40.4436111,-76.4286111
10/1/1995 12:00,iowa city,ia,us,,20,20 sec.,Man witnesses 2 &quot;white&quot; aircraft rendezvous at high altitude fly toward bizarre obj. approaching very fast.  Obj. &quot;sparkled.&quot;,11/2/1999,41.6611111,-91.53
10/1/1995 14:00,lake oswego,or,us,,5,5 sec.,Man reports brief sighting of peculiar white object in daytime sky.  (See later sighting on same day.),11/2/1999,45.4208333,-122.6694444
10/1/1995 16:30,lake oswego,or,us,,90,90 sec.,Man reports witnessing 2 &quot;diamond-shaped objects overhead. (Second sighting on same day.),11/2/1999,45.4208333,-122.6694444
10/1/1995 17:00,ashland,ky,us,disk,300,less than 5 minutes,Disintegrating object.,10/31/2003,38.4783333,-82.6380556
10/1/1995 18:30,williamsburg,pa,us,rectangle,600,10 minutes,Low flying rectangular object with very bright lights on all sides.,5/24/2005,40.4619444,-78.2
10/1/1995 21:00,taunton (near) (uk/england),,gb,light,60,1 minute,The object was made up of a formation of small lights plus one light moving independantly  around main formation,1/29/2002,51.021111,-3.104722
10/1/1995 22:00,tinley park,il,us,other,20,20 seconds,Sheild shaped craft spotted at outdoor concert with orange glow moivng at high speed.,3/11/2003,41.5733333,-87.7844444
10/1/1995 22:00,wantagh,ny,us,triangle,60,1 minute,Triangle with three large dim amber lights flew rapidly overhead and rotated once.,10/31/2008,40.6836111,-73.5105556
10/1/1995 22:30,austin,tx,us,,5400,90 min.,Man reports wife went out to empty trash disappears for 90 min. returns disoriented and acting strangely.,11/2/1999,30.2669444,-97.7427778
10/1/1995 23:00,dover,nh,us,triangle,600,10 minutes,six light triangle in dover,9/24/2003,43.1977778,-70.8741667
10/1/1996 1:00,lake berryessa,ca,,sphere,15,15 seconds,Deep Blue Sphere seen over Lake Berryessa California,10/30/2012,38.609741,-122.254045
10/1/1996 1:00,west houston (greenridge @ westiemer rd.; near galleria),tx,us,formation,30,30 seconds,Three bright orange-white lights moving in a V formation from northeast to Southwest The center light would change position front to re,1/28/1999,29.7630556,-95.3630556
10/1/1996 5:30,bainbridge,oh,us,triangle,180,3 minutes,Low-flying triangular object,10/11/2005,39.2275,-83.2705556
10/1/1996 8:00,new york city (manhattan),ny,us,oval,300,5 mintues,Possible UFO Sighting Manhattan New York 1996,2/14/2008,40.7141667,-74.0063889
10/1/1996 17:00,cupertino,ca,us,sphere,600,10 mins,Metalic ball floating motionless in high winds over San Jose CA.,8/12/2008,37.3230556,-122.0311111
10/1/1996 18:00,safford,az,us,sphere,30,30 sec.,Antigravity flying sphere,10/12/2001,32.8338889,-109.7069444
10/1/1996 22:30,the woodlands,tx,us,fireball,180,2-3 minutes,2 orange fireballs moving across sky ~ crazy acrobatics,12/12/2011,30.1577778,-95.4891667
10/1/1997 0:00,bemidji,mn,us,triangle,600,10 minutes,In october 1997 my dad and I seen 3 lights in the shape of a triangle tumbling over each other in Bemidji Minnesota.,12/3/2004,47.4736111,-94.88
10/1/1997 1:20,garland,tx,us,rectangle,40,40 seconds,I had just got off of work at 1:15 a.m. I was driving down to the Hypermart USA because it was the only store open 24 hrs. I notice thi,11/20/2001,32.9125,-96.6386111
10/1/1997 3:00,jefferson,ny,us,other,300,05 minutes,Rural mountain area. Tree covered hill. 1860&#39 MSL. I awoke to see a bright white light approx 1500&#39 so east of my camper. The circular,10/2/1999,42.4811111,-74.6108333
10/1/1997 8:00,oregon (rural),or,,rectangle,20,20 seconds,noisy rectangular object falling from the sky and crash landed,5/15/2006,43.804133,-120.554201
10/1/1997 9:00,charlotte,nc,us,cigar,120,2 minutes,Cigar shaped silvery-white object @ 500-100&#39 up in a clear blue cloudless sky.  Object was silent immobile and when I glanced dow,1/28/1999,35.2269444,-80.8433333
10/1/1997 19:00,green bay,wi,us,light,1200,15-20 minutes,Three red lights,4/14/2009,44.5191667,-88.0197222
10/1/1997 19:00,pelzer,sc,us,triangle,180,3 minutes,Large black triangular object flew low and silent over South Carolina state prison yard.,1/10/2009,34.6422222,-82.4561111
10/1/1997 21:00,hyannis,ma,us,triangle,60,1 minute,WIFE AND I DROVE ONTO START OF OUR STREET NOTICED TWO LIGHTS NOT USUALLY THERE.  STOPPED CAR GOT OUT SAW TWO CRAFTS.  NO NOISE AND H,6/23/1999,41.6527778,-70.2833333
10/1/1997 21:30,bourbonnais,il,us,triangle,60,-1 min,I was traveling home from visiting my dad in Carle Hospital on 113 heading towards Custer Park IL. It was dark out I was in farm count,1/19/2005,41.1416667,-87.875
10/1/1997 21:30,oakland,or,us,light,60,1 minute,High altitude light turned dropped several Thousand feet turned and disappeared&#33,11/19/1998,43.4222222,-123.2972222
10/1/1997 21:55,martinsville,va,us,other,300,5 mins,Yellow/Orange lighted object moving from NE to SW. Very bright toy top shape with no sound. About the size of a penny held at arm reach,1/28/1999,36.6913889,-79.8727778
10/1/1997 22:00,summerville,sc,us,triangle,1200,20 min,Triangular shape with lights in a V no sound very slow moving.,10/30/2006,33.0183333,-80.1758333
10/1/1997 23:15,lakeland,fl,us,light,60,1 minute,3 oval shaped reddish-orange lights flew over my house heading directly south. The lights formed a perfect triangle but flying severe,1/28/1999,28.0391667,-81.95
